Tracker ID,Unit,Plant,Wiki page,Sponsor,Capacity (MW),Status,Region,Country,Subnational unit (province/state),Latitude,Longitude,Parent
G109768,SV Power project (Renki) phase II,SV Power project (Renki),http://bit.ly/20nAWzl,KVK Energy & Infrastructure,63,Operating,South Asia,India,Chhattisgarh,22.353886,82.750683,KVK Energy & Infrastructure
G109908,Tamnar-1 power station Unit 1,Tamnar power station,http://bit.ly/1fQsMPD,Jindal Steel & Power Ltd,250,Operating,South Asia,India,Chhattisgarh,22.0987473,83.4513116,Jindal Group
G109909,Tamnar-1 power station Unit 2,Tamnar power station,http://bit.ly/1fQsMPD,Jindal Steel & Power Ltd,250,Operating,South Asia,India,Chhattisgarh,22.0987473,83.4513116,Jindal Group
G109910,Tamnar-1 power station Unit 3,Tamnar power station,http://bit.ly/1fQsMPD,Jindal Steel & Power Ltd,250,Operating,South Asia,India,Chhattisgarh,22.0987473,83.4513116,Jindal Group
G109911,Tamnar-1 power station Unit 4,Tamnar power station,http://bit.ly/1fQsMPD,Jindal Steel & Power Ltd,250,Operating,South Asia,India,Chhattisgarh,22.0987473,83.4513116,Jindal Group
G109912,Tamnar-2 power station Unit 1,Tamnar power station,http://bit.ly/1fQsMPD,Jindal Steel & Power Ltd,600,Operating,South Asia,India,Chhattisgarh,22.0987473,83.4513116,Jindal Group
G109913,Tamnar-2 power station Unit 2,Tamnar power station,http://bit.ly/1fQsMPD,Jindal Steel & Power Ltd,600,Operating,South Asia,India,Chhattisgarh,22.0987473,83.4513116,Jindal Group
G109914,Tamnar-2 power station Unit 3,Tamnar power station,http://bit.ly/1fQsMPD,Jindal Steel & Power Ltd,600,Operating,South Asia,India,Chhattisgarh,22.0987473,83.4513116,Jindal Group
G109915,Tamnar-2 power station Unit 4,Tamnar power station,http://bit.ly/1fQsMPD,Jindal Steel & Power Ltd,600,Operating,South Asia,India,Chhattisgarh,22.0987473,83.4513116,Jindal Group
G110418,Uchpinda power station Unit 1,Uchpinda power station,http://bit.ly/KocUUV,RKM Powergen Pvt Ltd,360,Operating,South Asia,India,Chhattisgarh,21.8863997,83.1208098,"Mudajaya Group, Rk Powergen"
G110419,Uchpinda power station Unit 2,Uchpinda power station,http://bit.ly/KocUUV,RKM Powergen Pvt Ltd,360,Operating,South Asia,India,Chhattisgarh,21.8863997,83.1208098,"Mudajaya Group, Rk Powergen"
G110420,Uchpinda power station Unit 3,Uchpinda power station,http://bit.ly/KocUUV,RKM Powergen Pvt Ltd,360,Operating,South Asia,India,Chhattisgarh,21.8863997,83.1208098,"Mudajaya Group, Rk Powergen"
G110421,Uchpinda power station Unit 4,Uchpinda power station,http://bit.ly/KocUUV,RKM Powergen Pvt Ltd,360,Shelved,South Asia,India,Chhattisgarh,21.8863997,83.1208098,"Mudajaya Group, Rk Powergen"
G100419,Badarpur-1 power station Unit 1,Badarpur power station,http://bit.ly/1Iyvdxb,NTPC Ltd,95,Retired,South Asia,India,Delhi,28.5053942,77.3074062,NTPC
G100420,Badarpur-1 power station Unit 2,Badarpur power station,http://bit.ly/1Iyvdxb,NTPC Ltd,95,Retired,South Asia,India,Delhi,28.5053942,77.3074062,NTPC
G100421,Badarpur-1 power station Unit 3,Badarpur power station,http://bit.ly/1Iyvdxb,NTPC Ltd,95,Retired,South Asia,India,Delhi,28.5053942,77.3074062,NTPC
G100422,Badarpur-2 power station Unit 1,Badarpur power station,http://bit.ly/1Iyvdxb,NTPC Ltd,210,Retired,South Asia,India,Delhi,28.5053942,77.3074062,NTPC
G100423,Badarpur-2 power station Unit 2,Badarpur power station,http://bit.ly/1Iyvdxb,NTPC Ltd,210,Retired,South Asia,India,Delhi,28.5053942,77.3074062,NTPC
G108453,Rajghat Delhi power station Unit 2,Rajghat Delhi power station,http://bit.ly/2j3qIdp,Indraprastha Power Generation,67,Retired,South Asia,India,Delhi,28.6358324,77.2541835,IPGCL
G108454,Rajghat Delhi power station Unit 3,Rajghat Delhi power station,http://bit.ly/2j3qIdp,Indraprastha Power Generation,67,Retired,South Asia,India,Delhi,28.6358324,77.2541835,IPGCL
G100094,Akrimota Power Project Unit 1,Akrimota Power Project,http://bit.ly/1OYnmOH,Gujarat Mineral Development Corp Ltd,125,Operating,South Asia,India,Gujarat,23.7724998,68.6455556,Gujarat Mineral Development Corporation
G100095,Akrimota Power Project Unit 2,Akrimota Power Project,http://bit.ly/1OYnmOH,Gujarat Mineral Development Corp Ltd,125,Operating,South Asia,India,Gujarat,23.7724998,68.6455556,Gujarat Mineral Development Corporation
G100096,Akrimota Unit 3,Akrimota Power Project,http://bit.ly/1c1kMlh,Gujarat Mineral Development Corp Ltd,250,Cancelled,South Asia,India,Gujarat,23.6626,68.7843,Gujarat Mineral Development Corporation
G100154,Ambujanagar Cement Plant 2,Ambujanagar Cement Plant power station,http://bit.ly/1PHB9Mb,Ambuja Cements Ltd,30,Operating,South Asia,India,Gujarat,21.012822,70.272828,Ambuja Cements
G100155,Ambujanagar Cement Plant 3,Ambujanagar Cement Plant power station,http://bit.ly/1PHB9Mb,Ambuja Cements Ltd,30,Operating,South Asia,India,Gujarat,21.012822,70.272828,Ambuja Cements
G100178,Amreli Unit 1,Amreli power station,http://bit.ly/1c1kVoS,Avantha Power & Infrastructure,660,Cancelled,South Asia,India,Gujarat,21.602871,71.21817,Avantha Group
G100179,Amreli Unit 2,Amreli power station,http://bit.ly/1c1kVoS,Avantha Power & Infrastructure,660,Cancelled,South Asia,India,Gujarat,21.602871,71.21817,Avantha Group
G100781,Bhadreshwar (Adani) 1,Bhadreshwar Thermal Power Project (Adani),http://bit.ly/1aopPQD,Kutchh Power Generation,660,Cancelled,South Asia,India,Gujarat,22.909409,69.899944,Adani Group
G100782,Bhadreshwar (Adani) 2,Bhadreshwar Thermal Power Project (Adani),http://bit.ly/1aopPQD,Kutchh Power Generation,660,Cancelled,South Asia,India,Gujarat,22.909409,69.899944,Adani Group
G100783,Bhadreshwar (Adani) 3,Bhadreshwar Thermal Power Project (Adani),http://bit.ly/1aopPQD,Kutchh Power Generation,660,Cancelled,South Asia,India,Gujarat,22.909409,69.899944,Adani Group
G100784,Bhadreshwar (Adani) 4,Bhadreshwar Thermal Power Project (Adani),http://bit.ly/1aopPQD,Kutchh Power Generation,660,Cancelled,South Asia,India,Gujarat,22.909409,69.899944,Adani Group
G100785,Bhadreshwar (Adani) 5,Bhadreshwar Thermal Power Project (Adani),http://bit.ly/1aopPQD,Kutchh Power Generation,660,Cancelled,South Asia,India,Gujarat,22.909409,69.899944,Adani Group
G100786,Bhadreshwar power station (OPG) Unit 1,Bhadreshwar power station (OPG),http://bit.ly/1c1kZF5,OPG Power Ventures Plc,150,Operating,South Asia,India,Gujarat,22.896182,69.896263,OPG Power Ventures
G100787,Bhadreshwar power station (OPG) Unit 2,Bhadreshwar power station (OPG),http://bit.ly/1c1kZF5,OPG Power Ventures Plc,150,Operating,South Asia,India,Gujarat,22.896182,69.896263,OPG Power Ventures
G100802,Bhatvadia Phase II,Bhatvadia power station,http://bit.ly/1gCepxA,Universal Crescent Power,1320,Cancelled,South Asia,India,Gujarat,22.467,70.067,Universal Success Enterprise Limited
G100803,Bhatvadia Phase III,Bhatvadia power station,http://bit.ly/1gCepxA,Universal Crescent Power,1320,Cancelled,South Asia,India,Gujarat,22.467,70.067,Universal Success Enterprise Limited
G100804,Bhatvadia Unit 1,Bhatvadia power station,http://bit.ly/1gCepxA,Universal Crescent Power,660,Cancelled,South Asia,India,Gujarat,22.467,70.067,Universal Success Enterprise Limited
G100805,Bhatvadia Unit 2,Bhatvadia power station,http://bit.ly/1gCepxA,Universal Crescent Power,660,Cancelled,South Asia,India,Gujarat,22.467,70.067,Universal Success Enterprise Limited
G100810,Bhavnagar power station Unit 1,Bhavnagar power station,http://bit.ly/2B4NxHe,Bhavnagar Energy Company Limited,250,Construction,South Asia,India,Gujarat,21.5831517,72.2221792,BECL
G100811,Bhavnagar power station Unit 2,Bhavnagar power station,http://bit.ly/2B4NxHe,Bhavnagar Energy Company Limited,250,Construction,South Asia,India,Gujarat,21.5831517,72.2221792,BECL
G100815,Bherai power station Unit 1,Bherai power station,http://bit.ly/1aoqr8S,VISA Power,660,Cancelled,South Asia,India,Gujarat,20.971759,71.482995,VISA Infrastructure
G100816,Bherai power station Unit 2,Bherai power station,http://bit.ly/1aoqr8S,VISA Power,660,Cancelled,South Asia,India,Gujarat,20.971759,71.482995,VISA Infrastructure
G100831,Bhuj Cement Plant 1,Bhuj Cement Plant power station,http://bit.ly/1QNUNVC,Jaypee Cement Corp Ltd (Jccl),35,Operating,South Asia,India,Gujarat,22.86,69.39,Jaiprakash Associates
G100918,Birla Jamnagar power station,Birla Jamnagar power station,http://bit.ly/MabRcc,Birla Energy,1320,Cancelled,South Asia,India,Gujarat,22.57809,70.277363,Birla Energy
G101900,Dahej (Adani) Unit 1,Dahej Thermal Power Project,http://bit.ly/1aoqDFa,Adani Power Dahej,800,Shelved,South Asia,India,Gujarat,21.697468,72.5925064,Adani Group
G101901,Dahej (Adani) Unit 2,Dahej Thermal Power Project,http://bit.ly/1aoqDFa,Adani Power Dahej,800,Shelved,South Asia,India,Gujarat,21.697468,72.5925064,Adani Group
G101902,Dahej (Adani) Unit 3,Dahej Thermal Power Project,http://bit.ly/1aoqDFa,Adani Power Dahej,800,Shelved,South Asia,India,Gujarat,21.697468,72.5925064,Adani Group
G101903,Dahej (Adani) Unit 4,Dahej Thermal Power Project,http://bit.ly/1aoqDFa,Adani Power Dahej,800,Shelved,South Asia,India,Gujarat,21.697468,72.5925064,Adani Group
G102343,Dholera Power Plant Unit 1,Dholera Power Plant,http://bit.ly/1h0zPRz,Gujarat State Electricity Corp Ltd,800,Cancelled,South Asia,India,Gujarat,22.248,72.195,GSECL
G102344,Dholera Power Plant Unit 2,Dholera Power Plant,http://bit.ly/1h0zPRz,Gujarat State Electricity Corp Ltd,800,Cancelled,South Asia,India,Gujarat,22.248,72.195,GSECL
G102350,Dhuvaran power station Unit 5,Dhuvaran power station,http://bit.ly/1Iyx2Kl,Gujarat State Electricity Corp Ltd,110,Operating,South Asia,India,Gujarat,22.2330067,72.7572407,GSECL
G102351,Dhuvaran power station Unit 6,Dhuvaran power station,http://bit.ly/1Iyx2Kl,Gujarat State Electricity Corp Ltd,110,Operating,South Asia,India,Gujarat,22.2330067,72.7572407,GSECL
G102352,Dhuvaran Super Thermal Power Project Unit 1,Dhuvaran Super Thermal Power Project,http://bit.ly/1h0BczQ,NTPC Ltd,800,Cancelled,South Asia,India,Gujarat,22.2330067,72.7572407,NTPC
G102353,Dhuvaran Super Thermal Power Project Unit 2,Dhuvaran Super Thermal Power Project,http://bit.ly/1h0BczQ,NTPC Ltd,800,Cancelled,South Asia,India,Gujarat,22.2330067,72.7572407,NTPC
G102917,Gandhinagar power station Unit 1,Gandhinagar power station,http://bit.ly/1Iyx5WG,Gujarat State Electricity Corp Ltd,120,Retired,South Asia,India,Gujarat,23.2497219,72.6738889,GSECL
G102918,Gandhinagar power station Unit 2,Gandhinagar power station,http://bit.ly/1Iyx5WG,Gujarat State Electricity Corp Ltd,120,Retired,South Asia,India,Gujarat,23.2497219,72.6738889,GSECL
G102919,Gandhinagar power station Unit 3,Gandhinagar power station,http://bit.ly/1Iyx5WG,Gujarat State Electricity Corp Ltd,200,Operating,South Asia,India,Gujarat,23.2497219,72.6738889,GSECL
G102920,Gandhinagar power station Unit 4,Gandhinagar power station,http://bit.ly/1Iyx5WG,Gujarat State Electricity Corp Ltd,200,Operating,South Asia,India,Gujarat,23.2497219,72.6738889,GSECL
G102921,Gandhinagar power station Unit 5,Gandhinagar power station,http://bit.ly/1Iyx5WG,Gujarat State Electricity Corp Ltd,210,Operating,South Asia,India,Gujarat,23.2497219,72.6738889,GSECL
G102922,Gandhinagar Rei 1,Gandhinagar Rei power station,http://bit.ly/1ml2fgc,Rei Agro Ltd,35,Operating,South Asia,India,Gujarat,23.223,72.65,Rei Agro
G103226,Gujarat Power Project (Valia),Gujarat Power Project,http://bit.ly/1h0FFSZ,Neyveli Lignite Corp Ltd,500,Cancelled,South Asia,India,Gujarat,21.573757,73.168617,Neyveli Lignite Corporation
G103701,Hazira II power plant Unit 1,Hazira II power plant,http://bit.ly/1h0I5kv,Essar Power Ltd,135,Operating,South Asia,India,Gujarat,21.1190775,72.6405448,Essar Group
G103702,Hazira II power plant Unit 2,Hazira II power plant,http://bit.ly/1h0I5kv,Essar Power Ltd,135,Operating,South Asia,India,Gujarat,21.1190775,72.6405448,Essar Group
G104943,Jafrabad power station Unit 1,Jafrabad power station,http://bit.ly/1iFdltK,Sintex Power,660,Cancelled,South Asia,India,Gujarat,20.8667,71.3667,Sintex Group
G104944,Jafrabad power station Unit 2,Jafrabad power station,http://bit.ly/1iFdltK,Sintex Power,660,Cancelled,South Asia,India,Gujarat,20.8667,71.3667,Sintex Group
G105451,Kaj/Nanavada power station Unit 1,Kaj/Nanavada power station,http://bit.ly/1feSPbB,Shapoorji Pallonji Energy,660,Cancelled,South Asia,India,Gujarat,20.75,70.8167,Shapoorji Pallonji Energy
G105452,Kaj/Nanavada power station Unit 2,Kaj/Nanavada power station,http://bit.ly/1feSPbB,Shapoorji Pallonji Energy,660,Cancelled,South Asia,India,Gujarat,20.75,70.8167,Shapoorji Pallonji Energy
G106046,Kutch GSECL power station Unit 1,Kutch GSECL power station,http://bit.ly/1OYnGNy,Gujarat State Electricity Corp Ltd,70,Operating,South Asia,India,Gujarat,23.6639344,68.7841278,GSECL
G106047,Kutch GSECL power station Unit 2,Kutch GSECL power station,http://bit.ly/1OYnGNy,Gujarat State Electricity Corp Ltd,70,Operating,South Asia,India,Gujarat,23.6639344,68.7841278,GSECL
G106048,Kutch GSECL power station Unit 3,Kutch GSECL power station,http://bit.ly/1OYnGNy,Gujarat State Electricity Corp Ltd,75,Operating,South Asia,India,Gujarat,23.6639344,68.7841278,GSECL
G106049,Kutch GSECL power station Unit 4,Kutch GSECL power station,http://bit.ly/1OYnGNy,Gujarat State Electricity Corp Ltd,75,Operating,South Asia,India,Gujarat,23.6639344,68.7841278,GSECL
G106050,Kutch Welspun 1,Kutch Welspun power station,http://bit.ly/1KE8Q0M,Welspun Steel Ltd,80,Operating,South Asia,India,Gujarat,22.86,69.39,Welspun Group
G106484,Lunsapur power station,Lunsapur power station,http://bit.ly/1iFgz0e,Patel Energy Resources,1320,Cancelled,South Asia,India,Gujarat,20.8667,71.3667,Patel Energy
G107046,Mota Layja power station Unit 1,Mota Layja power station,http://bit.ly/1juZnds,Nana Layja Power,660,Permitted,South Asia,India,Gujarat,22.86,69.39,IL&FS
G107047,Mota Layja power station Unit 2,Mota Layja power station,http://bit.ly/1juZnds,Nana Layja Power,660,Permitted,South Asia,India,Gujarat,22.86,69.39,IL&FS
G107048,Mota Layja power station Unit 3,Mota Layja power station,http://bit.ly/1juZnds,Nana Layja Power,660,Permitted,South Asia,India,Gujarat,22.86,69.39,IL&FS
G107049,Mota Layja power station Unit 4,Mota Layja power station,http://bit.ly/1juZnds,Nana Layja Power,660,Permitted,South Asia,India,Gujarat,22.86,69.39,IL&FS
G107050,Mota Layja power station Unit 5,Mota Layja power station,http://bit.ly/1juZnds,Nana Layja Power,660,Permitted,South Asia,India,Gujarat,22.86,69.39,IL&FS
G107051,Mota Layja power station Unit 6,Mota Layja power station,http://bit.ly/1juZnds,Nana Layja Power,660,Permitted,South Asia,India,Gujarat,22.86,69.39,IL&FS
G107102,Mundra Thermal Power Project (Adani) Phase I Unit 1,Mundra Thermal Power Project (Adani),http://bit.ly/1h11vpA,Adani Power Ltd,330,Operating,South Asia,India,Gujarat,22.8235596,69.5511094,Adani Group
G107103,Mundra Thermal Power Project (Adani) Phase I Unit 2,Mundra Thermal Power Project (Adani),http://bit.ly/1h11vpA,Adani Power Ltd,330,Operating,South Asia,India,Gujarat,22.8235596,69.5511094,Adani Group
G107104,Mundra Thermal Power Project (Adani) Phase II Unit 3,Mundra Thermal Power Project (Adani),http://bit.ly/1h11vpA,Adani Power Ltd,330,Operating,South Asia,India,Gujarat,22.8235596,69.5511094,Adani Group
G107105,Mundra Thermal Power Project (Adani) Phase II Unit 4,Mundra Thermal Power Project (Adani),http://bit.ly/1h11vpA,Adani Power Ltd,330,Operating,South Asia,India,Gujarat,22.8235596,69.5511094,Adani Group
G107106,Mundra Thermal Power Project (Adani) Phase III Unit 5,Mundra Thermal Power Project (Adani),http://bit.ly/1h11vpA,Adani Power Ltd,660,Operating,South Asia,India,Gujarat,22.8234904,69.5534831,Adani Group
G107107,Mundra Thermal Power Project (Adani) Phase III Unit 6,Mundra Thermal Power Project (Adani),http://bit.ly/1h11vpA,Adani Power Ltd,660,Operating,South Asia,India,Gujarat,22.8235448,69.5551568,Adani Group
G107108,Mundra Thermal Power Project (Adani) Phase IV Unit 7,Mundra Thermal Power Project (Adani),http://bit.ly/1h11vpA,Adani Power Ltd,660,Operating,South Asia,India,Gujarat,22.8235448,69.5551568,Adani Group
G107109,Mundra Thermal Power Project (Adani) Phase IV Unit 8,Mundra Thermal Power Project (Adani),http://bit.ly/1h11vpA,Adani Power Ltd,660,Operating,South Asia,India,Gujarat,22.8235448,69.5574957,Adani Group
G107110,Mundra Thermal Power Project (Adani) Phase IV Unit 9,Mundra Thermal Power Project (Adani),http://bit.ly/1h11vpA,Adani Power Ltd,660,Operating,South Asia,India,Gujarat,22.8235448,69.5574957,Adani Group
G107111,Mundra Thermal Power Project (Adani) Phase V Unit 10,Mundra Thermal Power Project (Adani),http://bit.ly/1h11vpA,Adani Power Ltd,1000,Cancelled,South Asia,India,Gujarat,22.8235448,69.5574957,Adani Group
G107112,Mundra Thermal Power Project (Adani) Phase V Unit 11,Mundra Thermal Power Project (Adani),http://bit.ly/1h11vpA,Adani Power Ltd,1000,Cancelled,South Asia,India,Gujarat,22.8235448,69.5574957,Adani Group
G107113,Mundra Thermal Power Project (Adani) Phase V Unit 12,Mundra Thermal Power Project (Adani),http://bit.ly/1h11vpA,Adani Power Ltd,1000,Cancelled,South Asia,India,Gujarat,22.8235448,69.5574957,Adani Group
G107212,Nana Madha power station,Nana Madha power station,http://bit.ly/1cuyJJQ,Essar Power Salaya,600,Cancelled,South Asia,India,Gujarat,22.2,69.65,Essar Group
G107618,Okha Unit 1,Okha power station,http://bit.ly/1aagFqw,SPR Infrastructure India,640,Cancelled,South Asia,India,Gujarat,22.464918,69.0702,SPR Infrastructure India
G107619,Okha Unit 2,Okha power station,http://bit.ly/1aagFqw,SPR Infrastructure India,640,Cancelled,South Asia,India,Gujarat,22.464918,69.0702,SPR Infrastructure India
G107620,Okha Unit 3,Okha power station,http://bit.ly/1aagFqw,SPR Infrastructure India,640,Cancelled,South Asia,India,Gujarat,22.464918,69.0702,SPR Infrastructure India
G107621,Okha Unit 4,Okha power station,http://bit.ly/1aagFqw,SPR Infrastructure India,640,Cancelled,South Asia,India,Gujarat,22.464918,69.0702,SPR Infrastructure India
G107725,Paguthan power station Unit 1,Paguthan power station,http://bit.ly/1JyVVHi,CLP India,1000,Shelved,South Asia,India,Gujarat,72.979,21.78,CLP Group
G107726,Paguthan power station Unit 2,Paguthan power station,http://bit.ly/1JyVVHi,CLP India,1000,Shelved,South Asia,India,Gujarat,72.979,21.78,CLP Group
G108008,Pipavav power station Unit 1,Pipavav power station,http://bit.ly/1aah508,Torrent Pipavav Generation,840,Cancelled,South Asia,India,Gujarat,21.05,71.43,"Torrent Power (95%), Gujarat Power Corporation (5%)"
G108009,Pipavav power station Unit 2,Pipavav power station,http://bit.ly/1aah508,Torrent Pipavav Generation,840,Cancelled,South Asia,India,Gujarat,21.05,71.43,"Torrent Power (95%), Gujarat Power Corporation (5%)"
G108010,Pipavav power station Unit 3,Pipavav power station,http://bit.ly/1aah508,Torrent Pipavav Generation,840,Cancelled,South Asia,India,Gujarat,21.05,71.43,"Torrent Power (95%), Gujarat Power Corporation (5%)"
G108011,Pipavav Videocon Unit 1,Pipavav Videocon power station,http://bit.ly/NafVZO,Videocon Power,600,Cancelled,South Asia,India,Gujarat,21.05,71.43,Videocon Industries
G108012,Pipavav Videocon Unit 2,Pipavav Videocon power station,http://bit.ly/NafVZO,Videocon Power,600,Cancelled,South Asia,India,Gujarat,21.05,71.43,Videocon Industries
G108690,Sabarmati-C power station Unit 2,Sabarmati power station,http://bit.ly/1IyvmAv,Torrent Power Ltd,30,Operating,South Asia,India,Gujarat,23.0705552,72.5938889,Torrent Power
G108691,Sabarmati-C power station Unit 3,Sabarmati power station,http://bit.ly/1IyvmAv,Torrent Power Ltd,30,Operating,South Asia,India,Gujarat,23.0705552,72.5938889,Torrent Power
