Tracker ID,Unit,Chinese name,Plant,Wiki page,Sponsor,Parent,Capacity (MW),Status,Region,Country,Subnational unit (province/state),Latitude,Longitude,Year
G111246,Xunjiansi-2 power station Unit 1,云南南磷集团滇能弥勒发电公司,Xunjiansi power station,http://bit.ly/2fsANuF,Yunnan Nanlin Group (云南南磷集团股份有限公司)80%; Yunnan Dianneng Group (云南滇能集团控股公司)13.00%; 云南山汇工贸有限公司3.60%; 云南耀荣电力股份有限公司1.60%; Other 3 companies 1.8%,"Yunnan Nanlin Group (80%), Yunnan Dianneng Group (13%), Other (7%)",135,Operating,East Asia,China,Yunnan,23.9584378,103.1891106,2004
G111247,Xunjiansi-3 power station Unit 1,华电巡检司发电厂,Xunjiansi power station,http://bit.ly/2fsANuF,Huadian Yunnan Power Gen Corp 65%; Yunnan Power Investment Co (云南省电力投资有限公司) 35.00%.,"China Huadian (65%), Yunnan Energy Investment Group (35%)",300,Operating,East Asia,China,Yunnan,23.9584378,103.1891106,2007
G111248,Xunjiansi-3 power station Unit 2,华电巡检司发电厂,Xunjiansi power station,http://bit.ly/2fsANuF,Huadian Yunnan Power Gen Corp 65%; Yunnan Power Investment Co (云南省电力投资有限公司) 35.00%.,"China Huadian (65%), Yunnan Energy Investment Group (35%)",300,Operating,East Asia,China,Yunnan,23.9584378,103.1891106,2012
G111300,Yangzhonghai-2 power station Unit 1,国电阳宗海发电公司,Yangzonghai power station,http://bit.ly/2g72xbU,Guodian Yunnan Power Co 51%; Yunnan Electric Power Investment Group 17%; Yunnan Hehe Group (云南合和集团股份有限公司) 32%.,"National Energy Investment Group (51%), China National Tobacco Corporation (32%), Yunnan Energy Investment Group (17%)",200,Operating,East Asia,China,Yunnan,24.9631234,103.0278556,1997
G111301,Yangzhonghai-2 power station Unit 2,国电阳宗海发电公司,Yangzonghai power station,http://bit.ly/2g72xbU,Guodian Yunnan Power Co 51%; Yunnan Electric Power Investment Group 17%; Yunnan Hehe Group (云南合和集团股份有限公司) 32%.,"National Energy Investment Group (51%), China National Tobacco Corporation (32%), Yunnan Energy Investment Group (17%)",200,Operating,East Asia,China,Yunnan,24.9631234,103.0278556,1999
G111302,Yangzhonghai-2 power station Unit 3,国电阳宗海发电公司,Yangzonghai power station,http://bit.ly/2g72xbU,Guodian Yunnan Power Co 51%; Yunnan Electric Power Investment Group 17%; Yunnan Hehe Group (云南合和集团股份有限公司) 32%.,"National Energy Investment Group (51%), China National Tobacco Corporation (32%), Yunnan Energy Investment Group (17%)",300,Operating,East Asia,China,Yunnan,24.9631234,103.0278556,2007
G111303,Yangzhonghai-2 power station Unit 4,国电阳宗海发电公司,Yangzonghai power station,http://bit.ly/2g72xbU,Guodian Yunnan Power Co 51%; Yunnan Electric Power Investment Group 17%; Yunnan Hehe Group (云南合和集团股份有限公司) 32%.,"National Energy Investment Group (51%), China National Tobacco Corporation (32%), Yunnan Energy Investment Group (17%)",300,Operating,East Asia,China,Yunnan,24.9631234,103.0278556,2008
G101347,Changxing ZSEP 1,浙能长兴发电公司,Changxing ZSEP power station,http://bit.ly/1qDQVZh,Zhejiang Zheneng Elec Pow Co,"Zhejiang Provincial Energy Group (95%), Changxing City Construction Company (5%)",300,Cancelled,East Asia,China,Zhejiang,30.979285,119.920481,
G101348,Changxing ZSEP 2,浙能长兴发电公司,Changxing ZSEP power station,http://bit.ly/1qDQVZh,Zhejiang Zheneng Elec Pow Co,"Zhejiang Provincial Energy Group (95%), Changxing City Construction Company (5%)",300,Cancelled,East Asia,China,Zhejiang,30.979285,119.920481,
G111028,Datang Wushashan power station Unit 1,大唐乌沙山发电公司一期,Datang Wushashan power station,http://bit.ly/1VLmzaY,Datang International Power Generation Co 51%; Zhejiang Power Development Co (浙江省电力开发有限公司) 35%; Ningbo Power Development Co (宁波市电力开发公司) 10%; Xiangshan Dongfang Energy Investment Co (象山东方能源投资有限公司) 4％,"China Datang (51%), Zhejiang Provincial Energy Group (35%), Ningbo Electric Power Development Company (10%), Xiangshan Dongfang Energy Investment Company (4％)",600,Operating,East Asia,China,Zhejiang,29.505411,121.662934,2006
G111029,Datang Wushashan power station Unit 2,大唐乌沙山发电公司一期,Datang Wushashan power station,http://bit.ly/1VLmzaY,Datang International Power Generation Co 51%; Zhejiang Power Development Co (浙江省电力开发有限公司) 35%; Ningbo Power Development Co (宁波市电力开发公司) 10%; Xiangshan Dongfang Energy Investment Co (象山东方能源投资有限公司) 4％,"China Datang (51%), Zhejiang Provincial Energy Group (35%), Ningbo Electric Power Development Company (10%), Xiangshan Dongfang Energy Investment Company (4％)",600,Operating,East Asia,China,Zhejiang,29.505411,121.662934,2006
G111030,Datang Wushashan power station Unit 3,大唐乌沙山发电公司一期,Datang Wushashan power station,http://bit.ly/1VLmzaY,Datang International Power Generation Co 51%; Zhejiang Power Development Co (浙江省电力开发有限公司) 35%; Ningbo Power Development Co (宁波市电力开发公司) 10%; Xiangshan Dongfang Energy Investment Co (象山东方能源投资有限公司) 4％,"China Datang (51%), Zhejiang Provincial Energy Group (35%), Ningbo Electric Power Development Company (10%), Xiangshan Dongfang Energy Investment Company (4％)",600,Operating,East Asia,China,Zhejiang,29.505411,121.662934,2006
G111031,Datang Wushashan power station Unit 4,大唐乌沙山发电公司一期,Datang Wushashan power station,http://bit.ly/1VLmzaY,Datang International Power Generation Co 51%; Zhejiang Power Development Co (浙江省电力开发有限公司) 35%; Ningbo Power Development Co (宁波市电力开发公司) 10%; Xiangshan Dongfang Energy Investment Co (象山东方能源投资有限公司) 4％,"China Datang (51%), Zhejiang Provincial Energy Group (35%), Ningbo Electric Power Development Company (10%), Xiangshan Dongfang Energy Investment Company (4％)",600,Operating,East Asia,China,Zhejiang,29.505411,121.662934,2006
G111032,Datang Wushashan power station Unit 5,大唐乌沙山发电公司二期,Datang Wushashan power station,http://bit.ly/1VLmzaY,Datang International Power Generation Co 51%; Zhejiang Power Development Co (浙江省电力开发有限公司) 35%; Ningbo Power Development Co (宁波市电力开发公司) 10%; Xiangshan Dongfang Energy Investment Co (象山东方能源投资有限公司) 4％,"China Datang (51%), Zhejiang Provincial Energy Group (35%), Ningbo Electric Power Development Company (10%), Xiangshan Dongfang Energy Investment Company (4％)",1000,Cancelled,East Asia,China,Zhejiang,29.505411,121.662934,
G111033,Datang Wushashan power station Unit 6,大唐乌沙山发电公司二期,Datang Wushashan power station,http://bit.ly/1VLmzaY,Datang International Power Generation Co 51%; Zhejiang Power Development Co (浙江省电力开发有限公司) 35%; Ningbo Power Development Co (宁波市电力开发公司) 10%; Xiangshan Dongfang Energy Investment Co (象山东方能源投资有限公司) 4％,"China Datang (51%), Zhejiang Provincial Energy Group (35%), Ningbo Electric Power Development Company (10%), Xiangshan Dongfang Energy Investment Company (4％)",1000,Cancelled,East Asia,China,Zhejiang,29.505411,121.662934,
G100706,Guodian Beilun power station Unit 1,国电浙江北仑第一发电公司,Guodian Beilun power station,http://bit.ly/2fFS0AJ,Guodian Power Development Co 70%; Zhejiang Zheneng Elec Pow Co 30.00%.,"National Energy Investment Group (70%), Zhejiang Provincial Energy Group (30%)",630,Operating,East Asia,China,Zhejiang,29.9427256,121.8131207,1991
G100707,Guodian Beilun power station Unit 2,国电浙江北仑第一发电公司,Guodian Beilun power station,http://bit.ly/2fFS0AJ,Guodian Power Development Co 70%; Zhejiang Zheneng Elec Pow Co 30.00%.,"National Energy Investment Group (70%), Zhejiang Provincial Energy Group (30%)",630,Operating,East Asia,China,Zhejiang,29.9427256,121.8131207,1994
G100708,Guodian Beilun power station Unit 3,浙能北仑发电公司,Guodian Beilun power station,http://bit.ly/2fFS0AJ,Zhejiang Zheneng Elec Pow Co,"Zhejiang Provincial Energy Group (51%), National Energy Investment Group (49%)",660,Operating,East Asia,China,Zhejiang,29.9427256,121.8131207,2000
G100709,Guodian Beilun power station Unit 4,浙能北仑发电公司,Guodian Beilun power station,http://bit.ly/2fFS0AJ,Zhejiang Zheneng Elec Pow Co,"Zhejiang Provincial Energy Group (51%), National Energy Investment Group (49%)",600,Operating,East Asia,China,Zhejiang,29.9427256,121.8131207,2000
G100710,Guodian Beilun power station Unit 5,浙能北仑发电公司,Guodian Beilun power station,http://bit.ly/2fFS0AJ,Zhejiang Zheneng Elec Pow Co,"Zhejiang Provincial Energy Group (51%), National Energy Investment Group (49%)",600,Operating,East Asia,China,Zhejiang,29.9427256,121.8131207,2000
G100711,Guodian Beilun power station Unit 6,国电浙江北仑第三发电公司,Guodian Beilun power station,http://bit.ly/2fFS0AJ,Guodian Power Development Co 50%; Zhejiang Zheneng Elec Pow Co 40.00%; Ningbo Energy Group (宁波能源集团有限公司) 10.00%. ,"National Energy Investment Group (70%), Zhejiang Provincial Energy Group (30%)",1000,Operating,East Asia,China,Zhejiang,29.9427256,121.8131207,2008
G100712,Guodian Beilun power station Unit 7,国电浙江北仑第三发电公司,Guodian Beilun power station,http://bit.ly/2fFS0AJ,Guodian Power Development Co 50%; Zhejiang Zheneng Elec Pow Co 40.00%; Ningbo Energy Group (宁波能源集团有限公司) 10.00%. ,"National Energy Investment Group (70%), Zhejiang Provincial Energy Group (30%)",1000,Operating,East Asia,China,Zhejiang,29.9427256,121.8131207,2009
G103472,Guohua Zhoushan power station Unit 1,神华国华舟山发电公司一期,Guohua Zhoushan power station,http://bit.ly/1KBuqiL,China Shenhua Energy Co 51%; Zhejiang Zheneng Elec Pow Co 40%; Zhoushan Ocean General Development Investment Co (舟山海洋综合开发投资有限公司) 9.00% ,"National Energy Investment Group (51%), Zhejiang Provincial Energy Group (40%), Zhoushan Ocean General Development & Investment Company (9%)",125,Operating,East Asia,China,Zhejiang,30.103996,122.184817,1997
G103473,Guohua Zhoushan power station Unit 2,神华国华舟山发电公司一期,Guohua Zhoushan power station,http://bit.ly/1KBuqiL,China Shenhua Energy Co 51%; Zhejiang Zheneng Elec Pow Co 40%; Zhoushan Ocean General Development Investment Co (舟山海洋综合开发投资有限公司) 9.00% ,"National Energy Investment Group (51%), Zhejiang Provincial Energy Group (40%), Zhoushan Ocean General Development & Investment Company (9%)",135,Operating,East Asia,China,Zhejiang,30.103996,122.184817,2004
G103474,Guohua Zhoushan power station Unit 3,神华国华舟山发电公司二期,Guohua Zhoushan power station,http://bit.ly/1sg6kC3,China Shenhua Energy Co 51%; Zhejiang Zheneng Elec Pow Co 40%; Zhoushan Ocean General Development Investment Co (舟山海洋综合开发投资有限公司) 9.00% ,"National Energy Investment Group (51%), Zhejiang Provincial Energy Group (40%), Zhoushan Ocean General Development & Investment Company (9%)",300,Operating,East Asia,China,Zhejiang,30.103996,122.184817,2010
G103475,Guohua Zhoushan power station Unit 4,神华国华舟山发电公司二期,Guohua Zhoushan power station,http://bit.ly/1sg6kC3,China Shenhua Energy Co 51%; Zhejiang Zheneng Elec Pow Co 40%; Zhoushan Ocean General Development Investment Co (舟山海洋综合开发投资有限公司) 9.00% ,"National Energy Investment Group (51%), Zhejiang Provincial Energy Group (40%), Zhoushan Ocean General Development & Investment Company (9%)",350,Operating,East Asia,China,Zhejiang,30.103996,122.184817,2014
G113330,Guohua Zhoushan power station Unit 5,神华国华舟山发电公司三期,Guohua Zhoushan power station,http://bit.ly/1sg6kC3,China Shenhua Energy Co 51%; Zhejiang Zheneng Elec Pow Co 40%; Zhoushan Ocean General Development Investment Co (舟山海洋综合开发投资有限公司) 9.00% ,"National Energy Investment Group (51%), Zhejiang Provincial Energy Group (40%), Zhoushan Ocean General Development & Investment Company (9%)",660,Cancelled,East Asia,China,Zhejiang,30.103996,122.184817,
G113331,Guohua Zhoushan power station Unit 6,神华国华舟山发电公司三期,Guohua Zhoushan power station,http://bit.ly/1sg6kC3,China Shenhua Energy Co 51%; Zhejiang Zheneng Elec Pow Co 40%; Zhoushan Ocean General Development Investment Co (舟山海洋综合开发投资有限公司) 9.00% ,"National Energy Investment Group (51%), Zhejiang Provincial Energy Group (40%), Zhoushan Ocean General Development & Investment Company (9%)",660,Cancelled,East Asia,China,Zhejiang,30.103996,122.184817,
G112472,Hangzhou Banshan power station Unit 2,华电杭州半山发电厂,Hangzhou Banshan power station,http://bit.ly/1MuCbsU,Huadian Zhejiang Power Gerneration Corp,China Huadian,50,Retired,East Asia,China,Zhejiang,30.3618248,120.1433484,1970‘ s
G112473,Hangzhou Banshan power station Unit 3,华电杭州半山发电厂,Hangzhou Banshan power station,http://bit.ly/1MuCbsU,Huadian Zhejiang Power Gerneration Corp,China Huadian,50,Retired,East Asia,China,Zhejiang,30.3618248,120.1433484,1970‘ s
G112474,Hangzhou Banshan power station Unit 4,华电杭州半山发电厂,Hangzhou Banshan power station,http://bit.ly/1MuCbsU,Huadian Zhejiang Power Gerneration Corp,China Huadian,130,Retired,East Asia,China,Zhejiang,30.3618248,120.1433484,1995
G112475,Hangzhou Banshan power station Unit 5,华电杭州半山发电厂,Hangzhou Banshan power station,http://bit.ly/1MuCbsU,Huadian Zhejiang Power Gerneration Corp,China Huadian,135,Retired,East Asia,China,Zhejiang,30.3618248,120.1433484,1998
G103632,Hangzhou Union 4,联合能源杭州联合发电厂,Hangzhou Union power station,http://bit.ly/1mkMdmC,Union Energy (China) Co,Saha-Union Plc,50,Retired,East Asia,China,Zhejiang,30.303993,120.125085,1997
G104302,Huaneng Changxing power station Unit 4,华能长兴电厂一期,Huaneng Changxing power station,http://bit.ly/1MuDjwM,Huaneng Power International Zhejiang Branch,China Huaneng,125,Retired,East Asia,China,Zhejiang,30.991944,119.929722,1992
G104303,Huaneng Changxing power station Unit 5,华能长兴电厂一期,Huaneng Changxing power station,http://bit.ly/1MuDjwM,Huaneng Power International Zhejiang Branch,China Huaneng,135,Retired,East Asia,China,Zhejiang,30.991944,119.929722,1992
G104304,Huaneng Changxing power station Unit 6,华能长兴电厂四期,Huaneng Changxing power station,http://bit.ly/1pwe8gP,Huaneng Power International Zhejiang Branch,China Huaneng,660,Operating,East Asia,China,Zhejiang,30.914355,119.96323,2014
G104305,Huaneng Changxing power station Unit 7,华能长兴电厂四期,Huaneng Changxing power station,http://bit.ly/1pwe8gP,Huaneng Power International Zhejiang Branch,China Huaneng,660,Operating,East Asia,China,Zhejiang,30.914355,119.96323,2015
G104621,Huaneng Yuhuan power station Unit 1,华能玉环发电厂一期,Huaneng Yuhuan power station,http://bit.ly/2gmb8Fb,Huaneng Power International Zhejiang Branch,China Huaneng,1050,Operating,East Asia,China,Zhejiang,28.1151529,121.1391369,2006
G104622,Huaneng Yuhuan power station Unit 2,华能玉环发电厂一期,Huaneng Yuhuan power station,http://bit.ly/2gmb8Fb,Huaneng Power International Zhejiang Branch,China Huaneng,1050,Operating,East Asia,China,Zhejiang,28.1151529,121.1391369,2006
G104623,Huaneng Yuhuan power station Unit 3,华能玉环发电厂二期,Huaneng Yuhuan power station,http://bit.ly/2gmb8Fb,Huaneng Power International Zhejiang Branch,China Huaneng,1050,Operating,East Asia,China,Zhejiang,28.1151529,121.1391369,2007
G104624,Huaneng Yuhuan power station Unit 4,华能玉环发电厂二期,Huaneng Yuhuan power station,http://bit.ly/2gmb8Fb,Huaneng Power International Zhejiang Branch,China Huaneng,1050,Operating,East Asia,China,Zhejiang,28.1151529,121.1391369,2007
G104682,Huaran Cangnan 1,华润电力温州公司一期,Huarun Cangnan power station,http://bit.ly/1ncgsFs,China Resources Power Holdings 51%; Fujian Funeng Co (福建福能股份有限公司) 24.15%; Zhejiang Zheneng Power Co (浙江浙能电力股份有限公司) 8.34%; South Asia Energy Investment Co (南亚洲能源投资有限公司) 8.34%; Wenzhou Electric Power Investment Co (温州电力投资有限公司) 4.17%.,"China Resources (55%), Fujian Energy Group (20%), Zhejiang Provincial Energy Group (10%), South Asia Energy Investment Company (10%), Wenzhou Electric Power Investment Company (5%)",1036,Operating,East Asia,China,Zhejiang,27.4974228,120.6631851,2014
G104683,Huaran Cangnan 2,华润电力温州公司一期,Huarun Cangnan power station,http://bit.ly/1ncgsFs,China Resources Power Holdings 51%; Fujian Funeng Co (福建福能股份有限公司) 24.15%; Zhejiang Zheneng Power Co (浙江浙能电力股份有限公司) 8.34%; South Asia Energy Investment Co (南亚洲能源投资有限公司) 8.34%; Wenzhou Electric Power Investment Co (温州电力投资有限公司) 4.17%.,"China Resources (55%), Fujian Energy Group (20%), Zhejiang Provincial Energy Group (10%), South Asia Energy Investment Company (10%), Wenzhou Electric Power Investment Company (5%)",1036,Operating,East Asia,China,Zhejiang,27.4974228,120.6631851,2014
G104684,Huaran Cangnan 3,华润电力温州公司二期,Huarun Cangnan power station,http://bit.ly/1ncgsFs,China Resources Power Holdings 51%; Fujian Funeng Co (福建福能股份有限公司) 24.15%; Zhejiang Zheneng Power Co (浙江浙能电力股份有限公司) 8.34%; South Asia Energy Investment Co (南亚洲能源投资有限公司) 8.34%; Wenzhou Electric Power Investment Co (温州电力投资有限公司) 4.17%.,"China Resources (55%), Fujian Energy Group (20%), Zhejiang Provincial Energy Group (10%), South Asia Energy Investment Company (10%), Wenzhou Electric Power Investment Company (5%)",1000,Cancelled,East Asia,China,Zhejiang,27.4974228,120.6631851,
G104685,Huaran Cangnan 4,华润电力温州公司二期,Huarun Cangnan power station,http://bit.ly/1ncgsFs,China Resources Power Holdings 51%; Fujian Funeng Co (福建福能股份有限公司) 24.15%; Zhejiang Zheneng Power Co (浙江浙能电力股份有限公司) 8.34%; South Asia Energy Investment Co (南亚洲能源投资有限公司) 8.34%; Wenzhou Electric Power Investment Co (温州电力投资有限公司) 4.17%.,"China Resources (55%), Fujian Energy Group (20%), Zhejiang Provincial Energy Group (10%), South Asia Energy Investment Company (10%), Wenzhou Electric Power Investment Company (5%)",1000,Cancelled,East Asia,China,Zhejiang,27.4974228,120.6631851,
